--DOCSTART--	--DOCSTART--
lançar	O
as	O
raízes	O
nessa	O
área	O
de	O
estudos	O
universitários	O
:	O
Jean	B-PESSOA
Bourciez	I-PESSOA
,	O
Jacques	B-PESSOA
Perret	I-PESSOA
,	O
Eugène	B-PESSOA
Albertini	I-PESSOA
,	O
Georges	B-PESSOA
Millardet	I-PESSOA
.	O
--SENTENCE--	--SENTENCE--
Por	O
aí	O
se	O
vê	O
o	O
que	O
de	O
interessante	O
comportam	O
as	O
indagações	O
dessas	O
pequenas	O
facetas	O
,	O
dessa	O
análise	O
microscópica	O
necessária	O
e	O
importante	O
para	O
se	O
fixarem	O
,	O
com	O
maior	O
detalhe	O
,	O
os	O
traços	O
do	O
retrato	O
de	O
corpo	O
inteiro	O
de	O
um	O
talento	O
como	O
Antônio	B-PESSOA
Houaiss	I-PESSOA
,	O
e	O
mesmo	O
de	O
boa	O
parte	O
da	O
história	O
cultural	O
dos	O
intelectuais	O
e	O
artistas	O
do	O
Brasil	B-LOCAL
.	O
--SENTENCE--	--SENTENCE--
Neste	O
exercício	O
de	O
investigação	O
microscópica	O
das	O
vertentes	O
e	O
fontes	O
que	O
impulsionaram	O
Antônio	B-PESSOA
Houaiss	I-PESSOA
,	O
ao	O
largo	O
de	O
sua	O
atividade	O
como	O
lingüista	O
e	O
filólogo	O
-	O
atividade	O
desdobrada	O
no	O
labor	O
lexicográfico	O
,	O
dicionarístico	O
,	O
enciclopédico	O
,	O
ecdótico	O
e	O
de	O
crítica	O
literária	O
-	O
,	O
além	O
,	O
está	O
claro	O
,	O
de	O
seus	O
dotes	O
natos	O
e	O
inclinações	O
pessoais	O
,	O
desejo	O
agora	O
trazer	O
à	O
luz	O
e	O
à	O
consideração	O
dos	O
meus	O
benévolos	O
ouvintes	O
a	O
figura	O
de	O
José	B-PESSOA
Oiticica	I-PESSOA
que	O
,	O
dentre	O
a	O
trindade	O
que	O
reinava	O
na	O
fase	O
inicial	O
de	O
nossos	O
cursos	O
superiores	O
de	O
letras	O
,	O
poderia	O
ser	O
o	O
menos	O
indicado	O
para	O
,	O
à	O
primeira	O
vista	O
,	O
estabelecer	O
tantos	O
pontos	O
de	O
contacto	O
com	O
Houaiss	B-PESSOA
.	O
--SENTENCE--	--SENTENCE--
E	O
,	O
quiçá	O
,	O
não	O
só	O
pontos	O
de	O
contactos	O
,	O
mas	O
evidentes	O
afinidades	O
,	O
que	O
não	O
se	O
devem	O
reduzir	O
,	O
a	O
meu	O
ver	O
,	O
ao	O
plano	O
do	O
ideal	O
político	O
,	O
pois	O
que	O
,	O
neste	O
aspecto	O
,	O
por	O
informação	O
do	O
irmão	O
Maurício	B-PESSOA
Houaiss	I-PESSOA
,	O
este	O
ideal	O
deriva	O
da	O
influência	O
do	O
Professor	B-PESSOA
Pascoal	I-PESSOA
Leme	I-PESSOA
que	O
``	O
tinha	O
``	O
idéias	O
''	O
que	O
logo	O
o	O
apaixonaram	O
,	O
acrescidas	O
do	O
influxo	O
de	O
um	O
colega	O
seu	O
pouco	O
mais	O
velho	O
,	O
Reinaldo	B-PESSOA
Machado	I-PESSOA
,	O
cujo	O
pai	O
,	O
José	B-PESSOA
Alves	I-PESSOA
Machado	I-PESSOA
,	O
foi	O
por	B-TEMPO
longo	I-TEMPO
tempo	I-TEMPO
mestre	O
de	O
ambos	O
em	O
matéria	O
de	O
anarquismo	O
''	O
1	O
.	O
--SENTENCE--	--SENTENCE--
Sílvio	B-PESSOA
Elia	I-PESSOA
,	O
na	O
sua	O
contribuição	O
ao	O
livro	O
acima	O
citado	O
,	O
levanta	O
a	O
ponta	O
desta	O
afinidade	O
a	O
que	O
me	O
refiro	O
,	O
mas	O
,	O
como	O
não	O
era	O
propósito	O
seu	O
,	O
ficou	O
apenas	O
no	O
seguinte	O
pormenor	O
:	O
--SENTENCE--	--SENTENCE--
''	O
Foi	O
nessa	O
oportunidade	O
que	O
três	O
amigos	O
seus	O
[	O
de	O
Houaiss	B-PESSOA
]	O
,	O
que	O
também	O
haviam	O
participado	O
e	O
sido	O
aprovados	O
no	O
referido	O
concurso	O
[	O
para	O
preencher	O
vagas	O
de	O
Professor	B-PESSOA
da	O
antiga	O
Prefeitura	B-ORGANIZACAO
do	O
Distrito	B-LOCAL
Federal	I-LOCAL
,	O
em	B-TEMPO
1935	I-TEMPO
]	O
,	O
Rocha	B-PESSOA
Lima	I-PESSOA
,	O
Matos	B-PESSOA
Peixoto	I-PESSOA
e	O
o	O
autor	O
destas	O
linhas	O
,	O
se	O
reuniram	O
para	O
alugarem	O
uma	O
sala	O
no	O
centro	O
da	O
cidade	O
,	O
com	O
o	O
fito	O
de	O
atenderem	O
a	O
alunos	O
particulares	O
(	O
...	O
)	O
Aí	O
não	O
só	O
cumpríamos	O
os	O
nossos	O
deveres	O
profissionais	O
,	O
mas	O
ainda	O
nos	O
reuníamos	O
para	O
trocar	O
idéias	O
sobre	O
problemas	O
do	O
ensino	O
,	O
indagar	O
das	O
novas	O
tendências	O
da	O
filosofia	O
e	O
da	O
lingüística	O
e	O
,	O
last	O
but	O
not	O
least	O
,	O
perdermos	O
em	O
alguns	O
dedos	O
de	O
amenidades	O
e	O
questões	O
de	O
momento.	O
--SENTENCE--	--SENTENCE--
Foi	O
então	O
que	O
se	O
aproximou	O
de	O
nós	O
um	O
mestre	O
que	O
todos	O
admirávamos	O
e	O
respeitávamos	O
:	O
José	B-PESSOA
Oiticica	I-PESSOA
.	O
--SENTENCE--	--SENTENCE--
Veio	O
trazer-nos	O
a	O
experiência	O
do	O
seu	O
trabalho	O
didático	O
,	O
de	O
sua	O
larga	O
cultura	O
,	O
a	O
vivência	O
do	O
seu	O
amor	O
ao	O
estudo	O
e	O
aos	O
estudantes.	O
--SENTENCE--	--SENTENCE--
José	B-PESSOA
Oiticica	I-PESSOA
,	O
numa	O
época	O
em	O
que	O
os	O
estudos	O
lingüísticos	O
estavam	O
engolfados	O
nas	O
águas	O
do	O
historicismo	O
,	O
volta-se	O
,	O
em	O
bases	O
mentalistas	O
,	O
para	O
a	O
investigação	O
dos	O
fatos	O
da	O
língua	O
portuguesa	O
,	O
antecipando-se	O
assim	O
ao	O
que	O
viria	O
a	O
ser	O
apanágio	O
da	O
lingüística	O
moderna	O
:	O
a	O
perspectiva	O
sincrônica	O
nos	O
estudos	O
da	O
linguagem.	O
--SENTENCE--	--SENTENCE--
Tome-se	O
para	O
exemplo	O
o	O
seu	O
inovador	O
Manual	B-OBRA
de	I-OBRA
Análise	I-OBRA
,	O
infelizmente	O
e	O
injustamente	O
esquecido	O
em	O
nossos	O
cursos	O
universitários.	O
--SENTENCE--	--SENTENCE--
Para	O
vaidade	O
nossa	O
,	O
mestre	B-PESSOA
Oiticica	I-PESSOA
preparava	O
nova	O
edição	O
desse	O
seu	O
livro	O
e	O
queria	O
ouvir	O
a	O
voz	O
crítica	O
da	O
nossa	O
geração	O
sobre	O
o	O
que	O
fizera	O
e	O
o	O
que	O
seria	O
passível	O
de	O
correção	O
e	O
aperfeiçoamento.	O
--SENTENCE--	--SENTENCE--
Imagine-se	O
o	O
nosso	O
desvanecimento	O
por	O
sermos	O
assim	O
contemplados	O
por	O
um	O
dos	O
mais	O
autorizados	O
catedráticos	O
do	O
tradicional	O
baluarte	O
da	O
cultura	O
humanística	O
em	O
nosso	O
país	O
,	O
o	O
Colégio	B-ORGANIZACAO
Pedro	I-ORGANIZACAO
II	I-ORGANIZACAO
.	O
--SENTENCE--	--SENTENCE--
Oiticica	B-PESSOA
foi	O
generoso	O
conosco.	O
--SENTENCE--	--SENTENCE--
Deixou	O
estas	O
palavras	O
inscritas	O
na	O
``	O
Advertência	O
desta	O
edição	O
''	O
,	O
que	O
reproduzo	O
da	O
5.ª	O
ed	O
.	O
refundida	O
:	O
--SENTENCE--	--SENTENCE--
E	O
apresso-me	O
em	O
consignar	O
aqui	O
meu	O
profundo	O
reconhecimento	O
aos	O
jovens	O
professores	O
Almir	B-PESSOA
Câmara	I-PESSOA
de	I-PESSOA
Matos	I-PESSOA
Peixoto	I-PESSOA
,	O
Antônio	B-PESSOA
Houaiss	I-PESSOA
,	O
Sílvio	B-PESSOA
Elia	I-PESSOA
e	O
Rocha	B-PESSOA
Lima	I-PESSOA
,	O
por	O
muitas	O
preciosas	O
sugestões	O
,	O
levando-me	O
a	O
emendas	O
sérias	O
,	O
modificações	O
de	O
quadros	O
e	O
acuramento	O
na	O
disposição	O
geral.2	O
--SENTENCE--	--SENTENCE--
A	O
citação	O
é	O
de	O
caso	O
pensado	O
longa	O
pela	O
importância	O
de	O
dados	O
biográficos	O
que	O
encerra	O
e	O
por	O
me	O
ensejar	O
partir	O
daí	O
para	O
levantar	O
alguns	O
véus	O
da	O
trama	O
de	O
influências	O
e	O
afinidades	O
que	O
se	O
podem	O
estabelecer	O
entre	O
o	O
nosso	O
Houaiss	B-PESSOA
e	O
José	B-PESSOA
Oiticica	I-PESSOA
,	O
restringindo-me	O
,	O
como	O
anunciara	O
antes	B-TEMPO
,	O
ao	O
campo	O
das	O
atividades	O
lingüístico-filológicas	O
de	O
ambos.	O
--SENTENCE--	--SENTENCE--
Da	O
confluência	O
de	O
características	O
inatas	O
de	O
Antônio	B-PESSOA
Houaiss	I-PESSOA
com	O
a	O
possível	O
participação	O
da	O
presença	O
de	O
Oiticica	B-PESSOA
,	O
aponto	O
em	O
primeiro	O
lugar	O
,	O
como	O
traço	O
comum	O
a	O
ambos	O
,	O
a	O
preocupação	O
da	O
sistematização	O
dos	O
fatos	O
estudados.	O
--SENTENCE--	--SENTENCE--
Oiticica	B-PESSOA
era	O
um	O
sistematizador	O
por	O
excelência	O
;	O
suas	O
análises	O
em	O
geral	O
confluíam	O
para	O
quadros	O
sinóticos	O
ou	O
esquemas.	O
--SENTENCE--	--SENTENCE--
Daí	O
é	O
o	O
próprio	O
mestre	O
do	O
Pedro	B-ORGANIZACAO
II	I-ORGANIZACAO
que	O
estabelece	O
,	O
neste	O
sentido	O
,	O
sua	O
relação	O
com	O
outro	O
sistematizador	O
nesses	O
estudos	O
de	O
linguagem	O
que	O
foi	O
Maximino	B-PESSOA
Maciel	I-PESSOA
,	O
catedrático	O
de	O
Língua	B-ABSTRACCAO
Portuguesa	I-ABSTRACCAO
do	O
Colégio	B-ORGANIZACAO
Militar	I-ORGANIZACAO
,	O
autor	O
de	O
uma	O
Gramática	B-COISA
Descritiva	I-COISA
,	O
muito	O
em	O
voga	O
no	O
ensino	O
entre	B-TEMPO
1887	I-TEMPO
a	I-TEMPO
1930	I-TEMPO
,	O
mais	O
ou	O
menos	O
,	O
depois	B-TEMPO
caída	O
injustamente	O
no	O
esquecimento	O
e	O
hoje	B-TEMPO
objeto	O
de	O
teses	O
de	O
pós-graduação	O
em	O
nossas	O
universidades	O
,	O
pelo	O
que	O
apresentava	O
de	O
intuições	O
transformadas	O
em	O
lições	O
da	O
lingüística	O
moderna.	O
--SENTENCE--	--SENTENCE--
Nos	O
prefácios	O
e	O
em	O
notas	O
de	O
rodapé	O
,	O
entre	O
outras	O
oportunidades	O
,	O
José	B-PESSOA
Oiticica	I-PESSOA
ressalta	O
essa	O
contribuição	O
de	O
Maximino	B-PESSOA
.	O
--SENTENCE--	--SENTENCE--
Na	O
última	O
palestra	O
de	O
uma	O
série	O
proferida	O
em	O
São	B-LOCAL
Paulo	I-LOCAL
,	O
na	O
Rádio	B-LOCAL
Cruzeiro	I-LOCAL
do	I-LOCAL
Sul	I-LOCAL
,	O
na	B-TEMPO
década	I-TEMPO
de	I-TEMPO
40	I-TEMPO
,	O
refere-se	O
à	O
contribuição	O
do	O
gramático	O
sergipano	O
e	O
a	O
importância	O
da	O
sistematização	O
do	O
desenvolvimento	O
dos	O
programas	O
escolares	O
e	O
de	O
sua	O
aplicação	O
na	O
experiência	O
pedagógica	O
desenvolvida	O
no	O
Colégio	B-ORGANIZACAO
Latino-Americano	I-ORGANIZACAO
de	O
propriedade	O
de	O
Oiticica	B-PESSOA
,	O
entre	B-TEMPO
1905	I-TEMPO
e	I-TEMPO
1908	I-TEMPO
.	O
--SENTENCE--	--SENTENCE--
Foi	O
a	O
característica	O
de	O
sistematização	O
na	O
vida	O
e	O
na	O
obra	O
de	O
Antônio	B-PESSOA
Houaiss	I-PESSOA
que	O
me	O
fez	O
considerar	O
atrás	O
uma	O
síntese	O
feliz	O
dessa	O
atividade	O
o	O
título	O
do	O
depoimento	O
de	O
Vasco	B-PESSOA
Mariz	I-PESSOA
:	O
``	O
Um	B-ABSTRACCAO
processo	I-ABSTRACCAO
administrativo-ideológico	I-ABSTRACCAO
''	O
.	O
--SENTENCE--	--SENTENCE--
Vale	O
recordar	O
que	O
,	O
na	O
referência	O
aos	O
jovens	O
professores	O
que	O
colaboraram	O
na	O
revisão	O
do	O
Manual	B-OBRA
de	I-OBRA
Análise	I-OBRA
,	O
Oiticica	B-PESSOA
alude	O
a	O
``	O
modificações	O
de	O
quadros	O
''	O
e	O
ao	O
``	O
acuramento	O
na	O
disposição	O
geral	O
''	O
,	O
duas	O
facetas	O
de	O
uma	O
qualidade	O
central	O
que	O
se	O
chama	O
``	O
sistematização	O
''	O
.	O
--SENTENCE--	--SENTENCE--
O	O
segundo	O
elo	O
entre	O
Oiticica	B-PESSOA
e	O
Houaiss	B-PESSOA
está	O
no	O
interesse	O
da	O
descrição	O
do	O
sistema	O
fonético	O
do	O
português	O
,	O
especialmente	O
do	O
português	O
do	O
Brasil	B-LOCAL
.	O
--SENTENCE--	--SENTENCE--
José	B-PESSOA
Oiticica	I-PESSOA
,	O
depois	O
de	O
trabalhar	O
para	O
uma	O
tese	O
de	O
concurso	O
ao	O
Colégio	B-ORGANIZACAO
Pedro	I-ORGANIZACAO
II	I-ORGANIZACAO
acerca	O
da	O
língua	O
de	O
Camões	B-PESSOA
,	O
apresenta	O
à	O
Congregação	B-PESSOA
,	O
em	B-TEMPO
1916	I-TEMPO
,	O
a	O
1.ª	O
série	O
de	O
seu	O
Estudos	B-OBRA
de	I-OBRA
Fonologia	I-OBRA
que	O
,	O
incontestavelmente	O
,	O
abre	O
novo	O
caminho	O
nesse	O
domínio	O
da	O
descrição	O
lingüística	O
entre	O
nós.	O
--SENTENCE--	--SENTENCE--
Houaiss	B-PESSOA
sempre	O
cultivou	O
a	O
preocupação	O
da	O
descrição	O
fonética	O
,	O
tanto	O
ligado	O
ao	O
Oiticica	B-PESSOA
quanto	O
a	O
Nascentes	B-PESSOA
-	O
outro	O
notável	O
cultor	O
dos	O
estudos	O
fonéticos	O
-	O
,	O
e	O
o	O
ponto	O
mais	O
alto	O
dessa	O
atividade	O
está	O
consubstanciado	O
na	O
exaustiva	O
elaboração	O
da	O
Tentativa	B-OBRA
de	I-OBRA
Descrição	I-OBRA
do	I-OBRA
Sistema	I-OBRA
Vocálico	I-OBRA
do	I-OBRA
Português	I-OBRA
Culto	I-OBRA
na	I-OBRA
Área	I-OBRA
Dita	I-OBRA
Carioca	I-OBRA
,	O
em	B-TEMPO
1959	I-TEMPO
e	O
das	O
Normas	O
da	O
pronúncia	O
normal	O
do	O
Brasil	O
aprovadas	O
pelo	O
Primeiro	B-ACONTECIMENTO
Congresso	I-ACONTECIMENTO
Brasileiro	I-ACONTECIMENTO
de	I-ACONTECIMENTO
Língua	I-ACONTECIMENTO
Falada	I-ACONTECIMENTO
no	I-ACONTECIMENTO
Teatro	I-ACONTECIMENTO
,	O
realizado	O
em	B-TEMPO
1956	I-TEMPO
,	O
em	O
Salvador	B-LOCAL
(	O
Bahia	B-LOCAL
)	O
.	O
--SENTENCE--	--SENTENCE--
Só	O
um	O
sistematizador	O
empreende	O
,	O
como	O
empreendeu	O
Houaiss	B-PESSOA
,	O
o	O
caminho	O
para	O
o	O
dicionário	O
,	O
para	O
a	O
enciclopédia	O
,	O
para	O
a	O
crítica	O
textual.	O
--SENTENCE--	--SENTENCE--
Sem	O
alusões	O
pejorativas	O
,	O
tivemos	O
,	O
no	O
campo	O
da	O
erudição	O
dicionarística	O
,	O
quatro	O
gigantes	O
na	O
seara	O
:	O
o	O
Padre	B-PESSOA
Augusto	I-PESSOA
Magne	I-PESSOA
,	O
Antenor	B-PESSOA
Nascentes	I-PESSOA
,	O
Aurélio	B-PESSOA
Buarque	I-PESSOA
de	I-PESSOA
Holanda	I-PESSOA
e	O
Antônio	B-PESSOA
Houaiss	I-PESSOA
.	O
--SENTENCE--	--SENTENCE--
O	O
sonhador	O
entre	O
eles	O
,	O
o	O
Padre	B-PESSOA
Magne	I-PESSOA
,	O
deixou-nos	O
inacabados	O
excelentes	O
dicionários	O
no	O
âmbito	O
do	O
português	O
e	O
do	O
latim	O
;	O
os	O
sistematizadores	O
,	O
e	O
disciplinados	O
,	O
os	O
demais	O
,	O
chegaram	O
com	O
sucesso	O
ao	O
fim	O
de	O
seus	O
projetos	O
lexicográficos.	O
--SENTENCE--	--SENTENCE--
Também	O
Oiticica	B-PESSOA
empreendeu	O
a	O
elaboração	O
de	O
um	O
Novo	B-OBRA
Dicionário	I-OBRA
Popular	I-OBRA
da	I-OBRA
Língua	I-OBRA
Portuguesa	I-OBRA
Prosódico	I-OBRA
e	I-OBRA
Ortográfico	I-OBRA
que	O
,	O
apesar	O
dos	O
seus	O
16	B-VALOR
fascículos	O
,	O
ficou	O
incompleto	O
,	O
por	O
falta	O
de	O
recursos	O
para	O
prossegui-lo.	O
--SENTENCE--	--SENTENCE--
O	O
trato	O
com	O
a	O
língua	O
e	O
seu	O
léxico	O
está	O
presente	O
em	O
Oiticica	B-PESSOA
e	O
em	O
Houaiss	B-PESSOA
,	O
o	O
que	O
leva	O
os	O
dois	O
a	O
defender	O
a	O
necessidade	O
da	O
riqueza	O
vocabular.	O
--SENTENCE--	--SENTENCE--
As	O
seguintes	O
palavras	O
são	O
do	O
velho	O
mestre	O
do	O
Colégio	B-ORGANIZACAO
Pedro	I-ORGANIZACAO
II	I-ORGANIZACAO
,	O
mas	O
Houaiss	B-PESSOA
poderia	O
subscrevê-las	O
com	O
prazer	O
e	O
com	O
assentimento	O
:	O
--SENTENCE--	--SENTENCE--
O	O
primeiro	O
mister	O
do	O
escritor	O
é	O
apreender	O
o	O
sistema	O
vocabular	O
de	O
sua	O
língua.	O
--SENTENCE--	--SENTENCE--
Tal	O
apreensão	O
há	O
de	O
fazer-se	O
em	O
dois	O
sentidos	O
:	O
extensão	O
e	O
profundidade.	O
--SENTENCE--	--SENTENCE--
Ora	O
,	O
o	O
vocabulário	O
das	O
línguas	O
civilizadas	O
cresce	O
todo	B-TEMPO
dia	I-TEMPO
,	O
rapidamente	O
em	O
extensão	O
,	O
quase	O
inteira	O
,	O
no	O
setor	O
técnico	O
,	O
industrial	O
principalmente.	O
--SENTENCE--	--SENTENCE--
Novas	O
cousas	O
,	O
novos	O
produtos	O
;	O
novas	O
máquinas	O
,	O
novos	O
nomes.3	O
--SENTENCE--	--SENTENCE--
Ou	O
mais	O
adiante	O
:	O
--SENTENCE--	--SENTENCE--
O	O
estudo	O
penetrante	O
do	O
vocabulário	O
nos	O
dois	O
sentidos	O
apontados	O
capacita	O
o	O
escritor	O
de	O
exprimir	O
tudo	O
com	O
a	O
máxima	O
propriedade.	O
--SENTENCE--	--SENTENCE--
Potência	O
vocabular	O
e	O
riqueza	O
de	O
dicção	O
constituem	O
os	O
dois	O
tesouros	O
essenciais	O
do	O
escritor.	O
--SENTENCE--	--SENTENCE--
Foi	O
esse	O
o	O
alforje	O
de	O
um	O
Camilo	B-PESSOA
Castelo	I-PESSOA
Branco	I-PESSOA
,	O
singular	O
milagre	O
literário.4	O
--SENTENCE--	--SENTENCE--
Dos	O
grandes	O
mestres	O
do	O
idioma	O
com	O
quem	O
Houaiss	B-PESSOA
conviveu	O
como	O
aluno	O
e	O
discípulo	O
-	O
Oiticica	B-PESSOA
,	O
Sousa	B-PESSOA
da	I-PESSOA
Silveira	I-PESSOA
e	O
Antenor	B-PESSOA
Nascentes	I-PESSOA
-	O
só	O
o	O
primeiro	O
possuía	O
esse	O
desvanecimento	O
pela	O
riqueza	O
vocabular	O
,	O
como	O
também	O
o	O
praticava	O
nos	O
seus	O
escritos	O
,	O
em	O
prosa	O
ou	O
poesia.	O
--SENTENCE--	--SENTENCE--
Oiticica	B-PESSOA
debruçou-se	O
nos	O
escritores	O
de	O
léxico	O
pujante	O
,	O
fichando	O
seu	O
arsenal	O
vocabular	O
,	O
como	O
,	O
segundo	O
suas	O
declarações	O
,	O
fez	O
de	O
autores	O
portugueses	O
(	O
Camilo	B-PESSOA
e	O
Aquilino	B-PESSOA
Ribeiro	I-PESSOA
)	O
e	O
brasileiros	O
(	O
Rui	B-PESSOA
,	O
Euclides	B-PESSOA
e	O
Coelho	B-PESSOA
Neto	I-PESSOA
)	O
.	O
--SENTENCE--	--SENTENCE--
Defende	O
este	O
último	O
de	O
maneira	O
veemente	O
:	O
«	O
Houve	O
quem	O
acoimasse	O
Coelho	B-PESSOA
Neto	I-PESSOA
de	O
maníaco	O
nesse	O
ponto	O
,	O
glosando-se	O
que	O
inventava	O
as	O
histórias	O
para	O
empregar	O
certos	O
vocábulos.	O
--SENTENCE--	--SENTENCE--
Não	O
me	O
parece	O
real	O
a	O
coima.	O
--SENTENCE--	--SENTENCE--
O	O
que	O
reconheço	O
é	O
serem	O
seus	O
vocábulos	O
empregados	O
com	O
perfeita	O
precisão	O
»	O
.5	O
--SENTENCE--	--SENTENCE--
Léxico	O
extenso	O
e	O
profundo	O
não	O
se	O
há	O
de	O
confundir	O
com	O
exuberância	O
desenfreada	O
,	O
catadupa	O
lexical	O
que	O
camba	O
para	O
a	O
verborragia.	O
--SENTENCE--	--SENTENCE--
Oiticica	B-PESSOA
condena-o	O
,	O
ainda	O
que	O
venha	O
sob	O
a	O
chancela	O
de	O
um	O
bom	O
autor	O
:	O
--SENTENCE--	--SENTENCE--
Finalmente	O
,	O
há	O
também	O
,	O
o	O
vocabulário	O
destrambelhado	O
,	O
sem	O
regra	O
nem	O
medida	O
,	O
felizmente	O
raro	O
ou	O
ímpar.	O
--SENTENCE--	--SENTENCE--
É	O
o	O
de	O
Fialho	B-PESSOA
de	I-PESSOA
Almeida	I-PESSOA
.	O
--SENTENCE--	--SENTENCE--
Nem	O
sua	O
centelha	O
inconfundível	O
logrou	O
salvá-lo.6	O
--SENTENCE--	--SENTENCE--
Outra	O
estreita	O
afinidade	O
entre	O
essas	O
duas	O
inteligências	O
-	O
Houaiss	B-PESSOA
e	O
Oiticica	B-PESSOA
ou	O
Oiticica	B-PESSOA
e	O
Houaiss	B-PESSOA
-	O
é	O
o	O
respeito	O
à	O
língua	O
padrão	O
,	O
à	O
norma	O
culta	O
,	O
apanágio	O
da	O
Cultura	B-ABSTRACCAO
,	O
que	O
,	O
longe	O
de	O
ser	O
entendida	O
como	O
antiliberal	O
e	O
aprofundadora	O
das	O
diferenças	O
sociais	O
,	O
é	O
tida	O
como	O
um	O
ponto	O
ideal	O
a	O
ser	O
atingido	O
pela	O
ação	O
da	O
escola	O
e	O
das	O
diversas	O
agências	O
de	O
cultura	O
de	O
que	O
dispõe	O
a	O
sociedade.	O
--SENTENCE--	--SENTENCE--
Ambos	O
eram	O
devotos	O
da	O
disciplina	O
gramatical.	O
--SENTENCE--	--SENTENCE--
Tal	O
orientação	O
coincide	O
com	O
a	O
de	O
um	O
dos	O
maiores	O
teóricos	O
da	O
linguagem	O
dos	B-TEMPO
nossos	I-TEMPO
dias	I-TEMPO
.	O
--SENTENCE--	--SENTENCE--
Eugenio	B-PESSOA
Coseriu	I-PESSOA
,	O
em	O
resumo	O
de	O
uma	O
conferência	O
no	O
Liceu	B-LOCAL
Literário	I-LOCAL
Português	I-LOCAL
,	O
assim	O
se	O
manifesta	O
:	O
--SENTENCE--	--SENTENCE--
Na	O
lingüística	O
atual	O
considera-se	O
com	B-TEMPO
freqüência	I-TEMPO
só	O
a	O
língua	O
falada	O
'primária	O
'	O
(	O
espontânea	O
ou	O
'usual	O
'	O
)	O
como	O
'natural	O
'	O
e	O
'livre	O
'	O
,	O
ao	O
mesmo	O
tempo	O
que	O
a	O
língua	O
exemplar	O
(	O
ou	O
'língua	O
padrão	O
'	O
)	O
e	O
a	O
forma	O
literária	O
desta	O
se	O
consideram	O
como	O
'artificiais	O
'	O
e	O
'impostas'.	O
--SENTENCE--	--SENTENCE--
Por	O
conseguinte	O
,	O
consideram-se	O
também	O
só	O
a	O
gramática	O
descritiva	O
'objetivista	O
'	O
como	O
realmente	O
científica	O
e	O
a	O
gramática	O
normativa	O
como	O
expressão	O
sem	O
fundamento	O
científico	O
duma	O
atitude	O
antiliberal	O
e	O
dogmática.	O
--SENTENCE--	--SENTENCE--
Trata	O
de	O
erros	O
e	O
confusões	O
teóricas	O
que	O
procedem	O
da	O
concepção	O
positivista	O
vulgar	O
da	O
linguagem	O
e	O
da	O
Lingüística	B-ABSTRACCAO
.	O
--SENTENCE--	--SENTENCE--
Na	O
realidade	O
e	O
,	O
portanto	O
,	O
na	O
boa	O
teoria	O
,	O
a	O
língua	O
literária	O
representa	O
o	O
grau	O
mais	O
alto	O
da	O
dimensão	O
deôntica	O
(	O
o	O
'dever	O
ser	O
'	O
)	O
da	O
língua	O
;	O
e	O
a	O
gramática	O
normativa	O
é	O
a	O
manifestação	O
metalingüística	O
explícita	O
desta	O
dimensão.7	O
--SENTENCE--	--SENTENCE--
Sem	O
compará-lo	O
a	O
Oiticica	B-PESSOA
,	O
Sílvio	B-PESSOA
Elia	I-PESSOA
,	O
no	O
seu	O
estudo	O
sobre	O
Houaiss	B-PESSOA
,	O
chamou-nos	O
a	O
atenção	O
para	O
este	O
aspecto	O
do	O
pensamento	O
lingüístico-pedagógico-político	O
do	O
nosso	O
homenageado.	O
--SENTENCE--	--SENTENCE--
Como	O
Oiticica	B-PESSOA
,	O
Houaiss	B-PESSOA
não	O
perfilhou	O
a	O
tese	O
populista	O
para	O
quem	O
,	O
no	O
dizer	O
de	O
Sílvio	B-PESSOA
,	O
``	O
a	O
língua	O
errada	O
do	O
povo	O
''	O
era	O
a	O
forma	O
autêntica	O
da	O
fala	O
brasileira.	O
--SENTENCE--	--SENTENCE--
Nisto	O
,	O
Oiticica	B-PESSOA
enquanto	O
anarquista	O
,	O
e	O
Houaiss	B-PESSOA
enquanto	O
socialista	O
,	O
tocam	O
numa	O
e	O
mesma	O
tecla.	O
--SENTENCE--	--SENTENCE--
Como	O
bem	O
resumiu	O
Sílvio	B-PESSOA
Elia	I-PESSOA
,	O
«	O
Pode	O
,	O
por	O
conseguinte	O
,	O
o	O
homem	O
,	O
ser	O
racional	O
e	O
livre	O
que	O
é	O
,	O
melhorar	O
,	O
aperfeiçoar	O
o	O
seu	O
comportamento	O
por	O
um	O
processo	O
chamado	O
``	O
educação	O
''	O
(	O
...	O
)	O
A	O
escola	O
,	O
no	O
que	O
tange	O
ao	O
ensino	O
da	O
língua	O
portuguesa	O
,	O
ministrará	O
,	O
portanto	O
,	O
ao	O
aluno	O
os	O
conhecimentos	O
necessários	O
para	O
o	O
domínio	O
satisfatório	O
do	O
padrão	O
culto	O
do	O
idioma	O
pátrio	O
»	O
.8	O
--SENTENCE--	--SENTENCE--
Neste	O
particular	O
,	O
Oiticica	B-PESSOA
,	O
tão	O
fiel	O
à	O
sua	O
noção	O
de	O
ordem	O
e	O
de	O
perfeição	O
idiomática	O
,	O
não	O
aceitou	O
os	O
``	O
futuristas	O
''	O
.	O
--SENTENCE--	--SENTENCE--
Houaiss	B-PESSOA
,	O
mais	O
jovem	O
e	O
mais	O
bem	O
aparelhado	O
para	O
receber	O
as	O
mudanças	O
,	O
soube	O
melhor	O
compreender	O
o	O
modernismo	O
e	O
futurismo	O
,	O
sem	O
renegar	O
-	O
